Directorate,Service,Division,Responsible Unit,Expense Type,Payment Date,Trans No,Net Amount,Supplier Name
Resources,Cultural and Related Services,Library Service,Idea Store - Chrisp Street,Security - Contracts,04/03/2024,5879322,404.6,MPD FM Limited
Resources,Cultural and Related Services,Library Service,Idea Store - Chrisp Street,Security - Contracts,04/03/2024,5879323,"5,303.15",MPD FM Limited
Resources,Cultural and Related Services,Library Service,Idea Store - Chrisp Street,Security - Contracts,04/03/2024,5880437,303.45,MPD FM Limited
Resources,Cultural and Related Services,Library Service,Idea Store - Chrisp Street,Stationery,06/03/2024,5875648,410,ESPO
Resources,Cultural and Related Services,Library Service,Idea Store - Canary Wharf,Security - Contracts,04/03/2024,5879321,"1,040.40",MPD FM Limited
Resources,Cultural and Related Services,Library Service,"Data & Bookings Team		",Office Furniture/Equipment,22/03/2024,5881145,276.82,Posturite (UK) Ltd
Resources,Cultural and Related Services,Library Service,"Data & Bookings Team		",Computing - Purchase of Hardware,20/03/2024,5887083,"5,627.99",INSIGHT DIRECT (UK) LTD
Resources,Cultural and Related Services,Library Service,"Data & Bookings Team		",Computing - Purchase of Hardware,20/03/2024,5888953,"2,362.99",INSIGHT DIRECT (UK) LTD
Resources,Education Services,Other Education and Community Budget,Lifelong Learning ACL Manageme,Computing - Purchase of Software,20/03/2024,5865234,"1,479.59",XMA Ltd
Resources,Education Services,Other Education and Community Budget,Lifelong Learning ACL Manageme,Computing - Purchase of Software,01/03/2024,5873569,"1,479.59",XMA Ltd
Resources,Education Services,Other Education and Community Budget,MIS - Data,Services - Professional Fees - Consultants Fees,27/03/2024,5882993,"1,500.00",Trilobe IT
Resources,Education Services,Other Education and Community Budget,MIS - Data,Services - Professional Fees - Consultants Fees,27/03/2024,5884444,"1,500.00",Trilobe IT
Resources,Education Services,Other Education and Community Budget,MIS - Exams,Education & Training - Non Staff Tuition Fees,01/03/2024,5881551,715,Ascentis
Resources,Education Services,Other Education and Community Budget,MIS - Exams,Education & Training - Non Staff Tuition Fees,01/03/2024,5881552,700,Ascentis
Resources,Education Services,Other Education and Community Budget,Skills for Life,Educational/Training Supplies - Resources,20/03/2024,5884461,268.35,ESPO
Resources,No Service Specified,No Division Specified,Balance Sheet,Employees Debtor - STL Advances,15/03/2024,5887997,"1,280.00",ABELLIO EAST ANGLIA LTD
Resources,No Service Specified,No Division Specified,Balance Sheet,Employees Debtor - STL Advances,28/03/2024,5893983,"6,588.00",ABELLIO EAST ANGLIA LTD
Resources,No Service Specified,No Division Specified,Balance Sheet,SX3 AR Control - SX3 Debtors System,13/03/2024,5886536,"1,983.65",Ideal Places Limited
Resources,No Service Specified,No Division Specified,Balance Sheet,Opted-Out Schools Payroll Deductions - AVC - Opt-Out Schs Payments,01/03/2024,5882506,"1,086.37",PRUDENTIAL ASSURANCE COMPANY LTD
Resources,No Service Specified,No Division Specified,Balance Sheet,Opted-Out Schools Payroll Deductions - AVC - Opt-Out Schs Payments,01/03/2024,5882506,775.14,PRUDENTIAL ASSURANCE COMPANY LTD
Resources,No Service Specified,No Division Specified,Balance Sheet,Opted-Out Schools Payroll Deductions - AVC - Opt-Out Schs Payments,28/03/2024,5894694,775.14,PRUDENTIAL ASSURANCE COMPANY LTD
Resources,No Service Specified,No Division Specified,Balance Sheet,Opted-Out Schools Payroll Deductions - AVC - Opt-Out Schs Payments,28/03/2024,5894694,"1,086.37",PRUDENTIAL ASSURANCE COMPANY LTD
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891233,892.8,Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891290,"11,749.27",Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891341,"1,849.06",Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891396,"5,069.97",Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891512,"6,322.21",Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891612,"15,318.00",Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Alice Model,22/03/2024,5891622,"3,401.54",Alice Model Nursery School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891092,"8,029.25",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891184,"1,450.80",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891238,"1,450.80",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891288,"2,231.70",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891294,"-29,213.74",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891346,921.36,BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891398,946.8,BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891451,"63,840.00",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891514,"2,107.40",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891535,"9,640.40",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891550,"-63,840.00",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891624,"35,968.62",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bangabandhu,22/03/2024,5891695,"10,727.20",BANGABANDHU PRIMARY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891099,"8,881.25",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891298,"-16,956.00",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891350,663.7,Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891402,946.8,Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891456,"171,097.20",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891555,"-171,097.20",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891631,"18,834.77",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891699,"45,778.75",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891768,"7,993.23",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Bonner,22/03/2024,5891769,"5,024.41",Bonner Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891077,"1,048.80",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891127,"42,331.50",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891162,"3,234.00",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891483,"215,460.00",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891582,"-215,460.00",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891661,"90,020.37",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891753,"74,617.00",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Morpeth,22/03/2024,5891788,"14,203.03",Morpeth School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891141,"3,063.25",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891214,967.2,ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891227,"100,000.00",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891272,"1,785.60",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891326,"19,283.04",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891379,694.85,ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891436,946.8,ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891495,"5,273.60",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891594,"-5,273.60",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Johns,22/03/2024,5891676,"13,171.66",ST JOHNS
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,22/03/2024,5891093,"10,902.00",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,22/03/2024,5891169,"-41,708.00",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,22/03/2024,5891170,"10,902.00",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,22/03/2024,5891611,640,Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,22/03/2024,5891625,"65,486.40",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Beatrice Tate,22/03/2024,5891748,"2,372.20",Beatrice Tate School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891106,"3,625.00",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891191,483.6,Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891246,334.8,Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891302,"14,049.00",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891354,"1,082.40",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891407,946.8,Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891462,"38,416.70",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891537,"5,940.76",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891561,"-38,416.70",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891639,"17,173.82",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891703,"19,567.60",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Columbia,22/03/2024,5891774,"4,911.59",Columbia Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891112,"2,816.50",Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891251,558,Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891307,"4,154.46",Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891359,744.48,Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891413,946.8,Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891468,"20,515.14",Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891567,"-20,515.14",Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891646,"9,832.26",Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Hague,22/03/2024,5891707,"10,488.70",Hague School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891108,"2,610.00",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891192,"3,385.20",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891248,"5,133.60",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891304,"26,323.74",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891356,"2,480.54",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891410,"1,893.60",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891464,"26,368.00",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891563,"-26,368.00",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891615,"30,525.00",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891642,"6,589.25",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Elizabeth Selby,22/03/2024,5891776,"1,951.18",ELIZABETH SELBY INFANT SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891069,"-1,500.00",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891080,"2,900.00",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891121,"4,712.50",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891477,"27,255.56",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891576,"-27,255.56",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891655,"18,880.51",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Lawdale,22/03/2024,5891715,"11,978.00",Lawdale Junior School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891128,"3,008.75",Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891337,"-1,896.18",Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891390,831.6,Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891426,946.8,Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891484,"33,536.00",Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891583,"-33,536.00",Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891662,"55,145.63",Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mowlem,22/03/2024,5891721,"7,992.40",Mowlem Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue G F Junior,22/03/2024,5891098,"4,748.75",BLUE GATE FIELDS JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue G F Junior,22/03/2024,5891630,"28,101.58",BLUE GATE FIELDS JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue G F Junior,22/03/2024,5891698,"28,023.75",BLUE GATE FIELDS JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Blue G F Junior,22/03/2024,5891767,"1,301.28",BLUE GATE FIELDS JUNIOR SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891088,"35,251.20",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891102,"7,848.25",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891164,"1,805.00",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891243,"1,339.20",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891299,"18,364.80",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891351,"1,986.34",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891403,946.8,CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891458,"77,736.40",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891516,"6,322.23",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891557,"-77,736.40",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891621,"5,632.73",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891634,"35,805.69",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891700,"17,320.40",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Cayley,22/03/2024,5891771,"-1,278.36",CAYLEY SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891076,"2,097.60",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891085,"2,900.00",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891119,"37,605.00",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891176,"15,000.00",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891475,"262,841.00",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891574,"-262,841.00",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891653,"88,130.73",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891751,"31,720.20",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Langdon Park,22/03/2024,5891783,"-9,563.33",LANGDON PARK SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891124,"5,510.00",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891369,"1,883.38",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891423,946.8,MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891480,"70,754.40",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891579,"-70,754.40",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891658,"23,192.22",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891718,"16,053.70",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Marion Richardson,22/03/2024,5891786,"53,065.78",MARION RICHARDSON SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891126,"5,763.75",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891205,725.4,MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891263,334.8,MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891318,"2,801.70",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891371,"1,468.90",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891425,"1,325.52",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891482,"50,039.40",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891581,"-50,039.40",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891660,"14,568.84",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Mayflower,22/03/2024,5891720,"8,808.60",MAYFLOWER SCHOOL
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891144,"3,516.25",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891217,604.5,St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891275,558,St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891328,"-18,116.28",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891381,563.38,St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891439,946.8,St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891498,"4,992.00",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891544,"2,552.94",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891597,"-4,992.00",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891679,"18,114.92",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891733,"4,041.25",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Paul / St Luke,22/03/2024,5891798,"3,210.26",St Paul With St Luke C & E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891147,"2,755.00",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891220,362.7,St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891331,"4,224.42",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891384,"1,119.89",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891442,946.8,St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891501,"4,966.40",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891600,"-4,966.40",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891682,"10,243.23",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891735,"10,042.50",St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - St Saviours,22/03/2024,5891800,-402.62,St Saviour's C of E Primary School
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891150,"1,957.50",Stepney Greencoat
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891323,"13,554.90",Stepney Greencoat
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891503,"4,377.60",Stepney Greencoat
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891602,"-4,377.60",Stepney Greencoat
Resources,No Service Specified,No Division Specified,Balance Sheet,School Bank Account - Stepney Greencoat,22/03/2024,5891685,"7,827.31",Stepney Greencoat
