Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,LLoyd Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40768314,4817.59,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,LOC Hire,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40767764,385.8,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,LOC Hire,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40767764,352.5,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Lockforce Teesside,R & M of Build,"Growth, Enterprise and Environment",Property Services,10614,Repairs & Mtce Additional Works,Revenue,40769286,750,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Lockwise Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40767669,3534,2024-09-13 00:00:00
Redcar & Cleveland Borough Council,Lockwood Primary School,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40769615,4847.85,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40766858,9898.03,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Vehicle Maintenance,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40766858,887.97,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Fleet Vehicle Hire,Children & Families,Operations,10003,Adults Transport,Revenue,40768012,1170.3,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40768024,1050,2024-09-17 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Fleet Vehicle Hire,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40768027,1050,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Fleet Vehicle Hire,"Growth, Enterprise and Environment",Streetscene,10031,Arboriculture Services,Revenue,40768028,616.9,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,London Hire Ltd,Fleet Vehicle Hire,Children & Families,Operations,10093,Childrens Home To School/College Transport,Revenue,40768033,1050,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40764750,23955.2,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40764752,23955.2,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40764761,23955.2,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40764763,23955.2,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40764764,23955.2,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40769378,36223.93,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Lookers Renault,"Acquisition of Vehicles, Plant & Equipment","Growth, Enterprise and Environment",Fleet,C20100,Vehicles,Capital,40769383,25211.28,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Loubylous Chilminding Service,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40769586,807.98,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Loubylous Chilminding Service,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40769677,542.33,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Loubylous Chilminding Service,Grants & Donations,Children & Families,Education DSG Funded,10786,Two Year Old Basic Entitlement (Was 2 Yr Old Offer),Revenue,40769825,787.5,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Luminarium Company Limited,Services - Professional Fees,"Growth, Enterprise and Environment",Culture & Tourism,11273,Events,Revenue,40760968,8040,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Lyreco UK Ltd,Printing & Stationery,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40764701,520,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Lyreco UK Ltd,Printing & Stationery,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40764701,60.72,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Lyreco UK Ltd,Printing & Stationery,"Growth, Enterprise and Environment",Property Services,10471,Business Support Reallocations,Revenue,40764703,520,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,M.P.I.H. limited t/a direct beds,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11230,UKRS Refugee Resettlements,Revenue,40762332,922.5,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,MA Education Limited,Training Expenses - Employees,Resources,Corporate Services,10350,Social Care Specific,Revenue,40766456,9625,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10004,Contact Centre,Revenue,40766698,2083.42,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10090,Looked After Children Team,Revenue,40766698,1615.42,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40766698,998.87,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40766698,626.41,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10177,Development Management Svs,Revenue,40766698,1599.37,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10241,Safeguarding Social Work Staff,Revenue,40766698,14433.29,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40766698,454.63,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40766698,717.03,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40766698,1868.79,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Waste Services,10988,Waste and Recycling Staff,Revenue,40766698,3326.46,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Adults Social Work & Safeguarding,11315,Adults Social Work & Safeguarding Team,Revenue,40766698,1211.3,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,11380,Assessment Team,Revenue,40766698,18257.39,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10004,Contact Centre,Revenue,40766699,-10.08,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10090,Looked After Children Team,Revenue,40766699,980.75,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40766699,1506.77,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40766699,626.41,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10177,Development Management Svs,Revenue,40766699,1577.75,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10241,Safeguarding Social Work Staff,Revenue,40766699,13286.93,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40766699,65.36,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40766699,1380.43,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Waste Services,10988,Waste and Recycling Staff,Revenue,40766699,3076.09,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Adults Social Work & Safeguarding,11315,Adults Social Work & Safeguarding Team,Revenue,40766699,1600.67,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,11380,Assessment Team,Revenue,40766699,20803.75,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10090,Looked After Children Team,Revenue,40766700,1637.92,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40766700,871.9,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40766700,626.41,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10177,Development Management Svs,Revenue,40766700,1625.34,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10241,Safeguarding Social Work Staff,Revenue,40766700,13190.13,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Residential,10375,Jervaulx RCBC LD Residential Home,Revenue,40766700,201.84,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10398,Leaving Care Team,Revenue,40766700,476.78,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Waste Services,10988,Waste and Recycling Staff,Revenue,40766700,4007.36,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Adults Social Work & Safeguarding,11315,Adults Social Work & Safeguarding Team,Revenue,40766700,1600.67,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,11380,Assessment Team,Revenue,40766700,17401.99,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10004,Contact Centre,Revenue,40766701,486.99,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10090,Looked After Children Team,Revenue,40766701,1615.42,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40766701,499.44,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Streetscene,10104,Clean & Green - Greater Eston,Revenue,40766701,626.41,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10177,Development Management Svs,Revenue,40766701,1668.57,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,10241,Safeguarding Social Work Staff,Revenue,40766701,13899.33,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40766701,1901.34,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,"Growth, Enterprise and Environment",Waste Services,10988,Waste and Recycling Staff,Revenue,40766701,5184.98,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Adults & Communities,Adults Social Work & Safeguarding,11315,Adults Social Work & Safeguarding Team,Revenue,40766701,1200.51,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Magnit Global GRI Limited,Agency Staff,Children & Families,Safeguarding And CF,11380,Assessment Team,Revenue,40766701,22268.7,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Main Project,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40767934,1959.2,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Main Project,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40767937,2802.4,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Main Project,Private Contractors,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40768234,7061,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Marchbank Free School,Termly Course Fees,Children & Families,Education DSG Funded,10688,Out of Borough Top Ups,Revenue,40768418,8000,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Marisa Lloyd c/o Parklane Plowden Chambers,Services - Professional Fees,Resources,Legal and Procurement,11470,Legal Services - Adults,Revenue,40764871,1150,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Mazars LLP,Services - Professional Fees,General Fund,Other Operating Income & Expenditure,10043,Audit Fee,Revenue,40769124,34897,2024-09-20 00:00:00
Redcar & Cleveland Borough Council,Mazars LLP,Services - Professional Fees,General Fund,Other Operating Income & Expenditure,10043,Audit Fee,Revenue,40769150,82650,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,General Supplies & Services,"Growth, Enterprise and Environment","Learning, Skills and Employment",10941,Routes to Employment,Revenue,40764409,58.4,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764695,9873.94,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764695,856.39,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40764695,2170.72,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40764695,730.3,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40764695,6667.24,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764726,9723.86,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40764726,732.15,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40764726,2176.5,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40764726,646.52,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40764726,8168.09,2024-09-04 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40766605,10220.29,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40766605,681.58,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40766605,704.25,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40766605,2170.72,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40766605,7336.85,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40768477,646.52,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40768477,2216.9,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40768477,6753.83,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40768477,10630.34,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Services - Professional Fees,Children & Families,Early Help,10021,Childrens Short Breaks,Revenue,40769141,1253.64,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769300,9741.17,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40769300,732.15,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40769300,646.52,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40769300,4213.93,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Meadowvale Home Care,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40769300,2216.9,2024-09-24 00:00:00
Redcar & Cleveland Borough Council,Meltt Mett Infinity,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40769966,1480,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Meltt Mett Infinity,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40769971,4000,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Mencap H&S Region North,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40761513,748.7,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Mencap H&S Region North,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40762234,748.7,2024-09-09 00:00:00
Redcar & Cleveland Borough Council,Mencap H&S Region North,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40763607,748.7,2024-09-16 00:00:00
Redcar & Cleveland Borough Council,Mencap H&S Region North,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40766384,748.7,2024-09-23 00:00:00
Redcar & Cleveland Borough Council,Mencap H&S Region North,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40766423,748.7,2024-09-30 00:00:00
Redcar & Cleveland Borough Council,Meon Ltd,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20423,CRSTS - Transport - Road Markings and Highway Safety,Capital,40764732,1854.9,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Meon Ltd,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20423,CRSTS - Transport - Road Markings and Highway Safety,Capital,40764732,200,2024-09-26 00:00:00
Redcar & Cleveland Borough Council,Meredith Towne,General Supplies & Services,"Growth, Enterprise and Environment",Culture & Tourism,10383,Museums,Revenue,40766568,1000,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Metric Group Ltd,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Compliance and Community Safety,10122,Community Enforcement Service,Revenue,40761171,597.03,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Michael Stephenson t/a Priory Flooring & Blinds,R & M of Build,"Growth, Enterprise and Environment",Property Services,10073,Capital Works,Revenue,40764717,5085.21,2024-09-03 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10322,Homelessness Admin,Revenue,40766215,706,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Cars Ltd,Public Transport,Children & Families,Safeguarding And CF,10090,Looked After Children Team,Revenue,40767878,587,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Private Contractors,Adults & Communities,Operation Partnerships & Provider Services,10030,Appliances & Adaptations,Revenue,40761047,53478,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Private Contractors,Adults & Communities,Operation Partnerships & Provider Services,10030,Appliances & Adaptations,Revenue,40761050,53478,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Services - Professional Fees,"Growth, Enterprise and Environment",Licensing,10898,General Licensing,Revenue,40761052,11714,2024-09-05 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Services - Professional Fees,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,11400,Homes for Ukraine,Revenue,40761622,2042,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Other Local Authorities,Adults & Communities,Service Improvement & Commissioning,10077,Carers Support,Revenue,40761623,397,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Services - Professional Fees,Children & Families,Safeguarding And CF,10068,Emotional Health & Well Being Framework,Revenue,40761623,397,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20422,CRSTS - Transport - Highway Improvements,Capital,40764378,636.94,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Construction,"Growth, Enterprise and Environment",Engineering & Highways,C20422,CRSTS - Transport - Highway Improvements,Capital,40764381,1487.49,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Borough Council,Services - Professional Fees,"Growth, Enterprise and Environment",Engineering & Highways,11225,Scheme Works,Revenue,40764383,15092.41,2024-09-25 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Environment City,Private Contractors,Adults & Communities,Public Health R&C,11274,Sport England Local Delivery Pilot,Revenue,40759629,5500,2024-09-02 00:00:00
Redcar & Cleveland Borough Council,Middlesbrough Voluntary Development Agency,Private Contractors,Adults & Communities,Public Health R&C,11274,Sport England Local Delivery Pilot,Revenue,40762687,15000,2024-09-12 00:00:00
Redcar & Cleveland Borough Council,Minster Self Drive Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40767908,554.4,2024-09-17 00:00:00
Redcar & Cleveland Borough Council,Minster Self Drive Ltd,Hire of Transport,"Growth, Enterprise and Environment",Fleet,10796,Vehicle Fleet And Workshops,Revenue,40767916,589.96,2024-09-17 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Services - Fees and Charges,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40766279,1653.2,2024-09-11 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Refreshments,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40766581,49207.18,2024-09-10 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,PFI Building Service Charge,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40766583,826154.31,2024-09-12 00:00:00
Redcar & Cleveland Borough Council,Modern Schools ( R & C ) Ltd,Services - Fees and Charges,Resources,Strategic Contracts Management,10290,Grouped Schools PFI,Revenue,40768936,807.06,2024-09-19 00:00:00
Redcar & Cleveland Borough Council,MP Plant Training Ltd,Services - Fees and Charges,"Growth, Enterprise and Environment","Learning, Skills and Employment",10972,Adult Learning,Revenue,40769466,1220,2024-09-24 00:00:00
